data_set,load_kg,position_mm,timestamp,mass_g,pressure_kpa,density
1,0.002,0.0,2021-06-21 23:25:38.743359,0.0,,
1,0.001,0.0,2021-06-21 23:25:38.797786,0.0,,
1,0.002,0.0,2021-06-21 23:25:38.862304,0.0,,
1,0.0,0.0,2021-06-21 23:25:38.912515,0.0,,
1,0.001,0.0,2021-06-21 23:25:38.973825,0.0,,
1,0.0,0.0,2021-06-21 23:25:39.016131,0.0,,
1,0.003,0.0,2021-06-21 23:25:39.079412,0.0,,
1,0.002,0.0,2021-06-21 23:25:39.142673,0.0,,
1,0.003,0.0,2021-06-21 23:25:39.195595,0.0,,
1,0.001,0.0,2021-06-21 23:25:39.272846,0.0,,
1,0.001,0.0,2021-06-21 23:25:39.323374,0.0,,
1,0.001,0.0,2021-06-21 23:25:39.383689,0.0,,
1,0.003,0.0,2021-06-21 23:25:39.426723,0.0,,
1,0.001,0.0,2021-06-21 23:25:39.490429,0.0,,
1,0.001,0.0,2021-06-21 23:25:39.532875,0.0,,
1,-0.001,0.0,2021-06-21 23:25:39.598984,0.0,,
1,-0.002,0.0,2021-06-21 23:25:39.649972,0.0,,
1,-0.001,0.0,2021-06-21 23:25:39.712635,0.0,,
1,-0.003,0.0,2021-06-21 23:25:39.765735,0.0,,
1,-0.002,0.0,2021-06-21 23:25:39.828745,0.0,,
1,0.0,0.0,2021-06-21 23:25:39.881838,0.0,,
1,-0.001,0.0,2021-06-21 23:25:39.945728,0.0,,
1,-0.007,0.0,2021-06-21 23:25:39.988911,0.0,,
1,-0.002,0.0,2021-06-21 23:25:40.050787,0.0,,
1,-0.001,0.0,2021-06-21 23:25:40.093935,0.0,,
1,-0.003,0.0,2021-06-21 23:25:40.157016,0.0,,
1,-0.004,0.0,2021-06-21 23:25:40.209994,0.0,,
1,-0.002,0.0,2021-06-21 23:25:40.273140,0.0,,
1,-0.001,0.0,2021-06-21 23:25:40.326869,0.0,,
1,-0.003,0.0,2021-06-21 23:25:40.389703,0.0,,
1,0.001,0.0,2021-06-21 23:25:40.442414,0.0,,
1,-0.004,0.0,2021-06-21 23:25:40.505996,0.0,,
1,0.0,0.0,2021-06-21 23:25:40.559450,0.0,,
1,-0.002,0.0,2021-06-21 23:25:40.623941,0.0,,
1,-0.001,0.0,2021-06-21 23:25:40.676200,0.0,,
1,-0.002,0.0,2021-06-21 23:25:40.741540,0.0,,
1,0.0,0.0,2021-06-21 23:25:40.792497,0.0,,
1,-0.001,0.0,2021-06-21 23:25:40.845952,0.0,,
1,0.001,0.0,2021-06-21 23:25:40.932765,0.0,,
1,0.0,0.0,2021-06-21 23:25:40.983918,0.0,,
1,0.002,0.0,2021-06-21 23:25:41.045205,0.0,,
1,0.003,0.0,2021-06-21 23:25:41.097987,0.0,,
1,0.0,0.0,2021-06-21 23:25:41.162825,0.0,,
1,-0.001,0.0,2021-06-21 23:25:41.213983,0.0,,
1,-0.002,0.0,2021-06-21 23:25:41.266924,0.0,,
1,-0.001,0.0,2021-06-21 23:25:41.322757,0.0,,
1,-0.001,0.0,2021-06-21 23:25:41.373877,0.0,,
1,0.0,0.0,2021-06-21 23:25:41.425931,0.0,,
1,-0.001,0.0,2021-06-21 23:25:41.489087,0.0,,
1,-0.004,0.0,2021-06-21 23:25:41.541671,0.0,,
1,-0.004,0.0,2021-06-21 23:25:41.604849,0.0,,
1,-0.001,0.0,2021-06-21 23:25:41.658506,0.0,,
1,0.001,0.0,2021-06-21 23:25:41.721763,0.0,,
1,0.0,0.0,2021-06-21 23:25:41.777949,0.0,,
1,0.003,0.0,2021-06-21 23:25:41.840527,0.0,,
1,0.001,0.0,2021-06-21 23:25:41.891001,0.0,,
1,0.001,0.0,2021-06-21 23:25:41.954070,0.0,,
1,0.0,0.0,2021-06-21 23:25:42.006437,0.0,,
1,0.0,0.0,2021-06-21 23:25:42.069511,0.0,,
1,-0.001,0.0,2021-06-21 23:25:42.122381,0.0,,
1,0.002,0.0,2021-06-21 23:25:42.186830,0.0,,
1,0.005,0.0,2021-06-21 23:25:42.253764,0.0,,
1,-0.002,0.0,2021-06-21 23:25:42.301085,0.0,,
1,0.004,0.0,2021-06-21 23:25:42.366467,0.0,,
1,0.007,0.0,2021-06-21 23:25:42.422670,0.0,,
1,0.007,0.0,2021-06-21 23:25:42.497289,0.0,,
1,0.001,0.0,2021-06-21 23:25:42.537148,0.0,,
1,0.005,0.0,2021-06-21 23:25:42.599853,0.0,,
1,0.003,0.0,2021-06-21 23:25:42.649909,0.0,,
1,-0.001,0.0,2021-06-21 23:25:42.711335,0.0,,
1,0.003,0.0,2021-06-21 23:25:42.773251,0.0,,
1,0.004,0.0,2021-06-21 23:25:42.825046,0.0,,
1,0.003,0.0,2021-06-21 23:25:42.876699,0.0,,
1,0.001,0.0,2021-06-21 23:25:42.930433,0.0,,
1,0.001,0.0,2021-06-21 23:25:42.990262,0.0,,
1,-0.002,0.0,2021-06-21 23:25:43.062227,0.0,,
1,0.002,0.0,2021-06-21 23:25:43.127831,0.0,,
1,0.001,0.0,2021-06-21 23:25:43.187852,0.0,,
1,0.0,0.0,2021-06-21 23:25:43.250973,0.0,,
1,0.005,0.0,2021-06-21 23:25:43.304042,0.0,,
1,-0.002,0.0,2021-06-21 23:25:43.366705,0.0,,
1,0.001,0.0,2021-06-21 23:25:43.419020,0.0,,
1,0.003,0.0,2021-06-21 23:25:43.494786,0.0,,
1,0.0,0.0,2021-06-21 23:25:43.547812,0.0,,
1,0.005,0.0,2021-06-21 23:25:43.608494,0.0,,
1,0.004,0.0,2021-06-21 23:25:43.670070,0.0,,
1,0.01,0.0,2021-06-21 23:25:43.721975,0.0,,
1,0.0,0.0,2021-06-21 23:25:43.784748,0.0,,
1,0.005,0.0,2021-06-21 23:25:43.848030,0.0,,
1,0.004,0.0,2021-06-21 23:25:43.890801,0.0,,
1,-0.001,0.0,2021-06-21 23:25:44.006962,0.0,,
1,-0.001,0.0,2021-06-21 23:25:44.133207,0.0,,
1,0.004,0.0,2021-06-21 23:25:44.160427,0.0,,
1,0.001,0.0,2021-06-21 23:25:44.193419,0.0,,
1,-0.003,0.0,2021-06-21 23:25:44.255021,0.0,,
1,0.0,0.0,2021-06-21 23:25:44.306714,0.0,,
1,0.003,0.0,2021-06-21 23:25:44.368471,0.0,,
1,0.003,0.0,2021-06-21 23:25:44.437694,0.0,,
1,0.003,0.0,2021-06-21 23:25:44.485976,0.0,,
1,-0.002,0.0,2021-06-21 23:25:44.543854,0.0,,
1,-0.002,0.0,2021-06-21 23:25:44.605762,0.0,,
1,0.001,0.0,2021-06-21 23:25:44.657421,0.0,,
1,0.002,0.0,2021-06-21 23:25:44.721944,0.0,,
1,-0.003,0.0,2021-06-21 23:25:44.782957,0.0,,
1,0.0,0.0,2021-06-21 23:25:44.838507,0.0,,
1,-0.003,0.0,2021-06-21 23:25:44.885066,0.0,,
1,0.001,0.0,2021-06-21 23:25:44.937760,0.0,,
1,0.002,0.0,2021-06-21 23:25:45.001335,0.0,,
1,-0.002,0.0,2021-06-21 23:25:45.063579,0.0,,
1,-0.001,0.0,2021-06-21 23:25:45.116554,0.0,,
1,0.0,0.0,2021-06-21 23:25:45.182900,0.0,,
1,0.007,0.0,2021-06-21 23:25:45.234969,0.0,,
1,0.003,0.0,2021-06-21 23:25:45.297029,0.0,,
1,0.001,0.0,2021-06-21 23:25:45.349660,0.0,,
1,0.001,0.0,2021-06-21 23:25:45.412829,0.0,,
1,0.002,0.0,2021-06-21 23:25:45.466202,0.0,,
1,0.001,0.0,2021-06-21 23:25:45.532016,0.0,,
1,0.003,0.0,2021-06-21 23:25:45.584931,0.0,,
1,0.0,0.0,2021-06-21 23:25:45.646734,0.0,,
1,0.001,0.0,2021-06-21 23:25:45.699506,0.0,,
1,0.002,0.0,2021-06-21 23:25:45.762738,0.0,,
1,0.0,0.0,2021-06-21 23:25:45.815347,0.0,,
1,0.002,0.0,2021-06-21 23:25:45.878353,0.0,,
1,-0.002,0.0,2021-06-21 23:25:45.931785,0.0,,
1,0.002,0.0,2021-06-21 23:25:46.003513,0.0,,
1,0.0,0.0,2021-06-21 23:25:46.049429,0.0,,
1,-0.002,0.0,2021-06-21 23:25:46.111781,0.0,,
1,-0.001,0.0,2021-06-21 23:25:46.163919,0.0,,
1,0.002,0.0,2021-06-21 23:25:46.226607,0.0,,
1,0.006,0.0,2021-06-21 23:25:46.293061,0.0,,
1,0.002,0.0,2021-06-21 23:25:46.336075,0.0,,
1,0.002,0.0,2021-06-21 23:25:46.386873,0.0,,
1,0.0,0.0,2021-06-21 23:25:46.447621,0.0,,
1,-0.001,0.0,2021-06-21 23:25:46.510267,0.0,,
1,0.005,0.0,2021-06-21 23:25:46.563614,0.0,,
1,0.005,0.0,2021-06-21 23:25:46.626407,0.0,,
1,0.002,0.0,2021-06-21 23:25:46.682614,0.0,,
1,0.006,0.0,2021-06-21 23:25:46.735671,0.0,,
1,0.002,0.0,2021-06-21 23:25:46.785891,0.0,,
1,0.004,0.0,2021-06-21 23:25:46.829973,0.0,,
1,0.002,0.0,2021-06-21 23:25:46.892850,0.0,,
1,0.004,0.0,2021-06-21 23:25:46.955766,0.0,,
1,0.0,0.0,2021-06-21 23:25:47.007935,0.0,,
1,0.002,0.0,2021-06-21 23:25:47.084492,0.0,,
1,0.002,0.0,2021-06-21 23:25:47.125216,0.0,,
1,0.003,0.0,2021-06-21 23:25:47.187241,0.0,,
1,-0.001,0.0,2021-06-21 23:25:47.238439,0.0,,
1,0.0,0.0,2021-06-21 23:25:47.301214,0.0,,
1,0.004,0.0,2021-06-21 23:25:47.364264,0.0,,
1,0.002,0.0,2021-06-21 23:25:47.416903,0.0,,
1,0.002,0.0,2021-06-21 23:25:47.480490,0.0,,
1,-0.001,0.0,2021-06-21 23:25:47.533146,0.0,,
1,0.001,0.0,2021-06-21 23:25:47.596136,0.0,,
1,-0.001,0.0,2021-06-21 23:25:47.647823,0.0,,
1,0.001,0.0,2021-06-21 23:25:47.710226,0.0,,
1,0.004,0.0,2021-06-21 23:25:47.792613,0.0,,
1,-0.004,0.0,2021-06-21 23:25:47.831046,0.0,,
1,0.001,0.0,2021-06-21 23:25:47.883653,0.0,,
1,0.003,0.0,2021-06-21 23:25:47.945921,0.0,,
1,0.004,0.0,2021-06-21 23:25:47.998383,0.0,,
1,0.006,0.0,2021-06-21 23:25:48.062652,0.0,,
1,0.009,0.0,2021-06-21 23:25:48.145763,0.0,,
1,0.005,0.0,2021-06-21 23:25:48.170606,0.0,,
1,0.007,0.0,2021-06-21 23:25:48.225121,0.0,,
1,0.002,0.0,2021-06-21 23:25:48.287858,0.0,,
1,0.005,0.0,2021-06-21 23:25:48.340587,0.0,,
1,0.005,0.0,2021-06-21 23:25:48.403406,0.0,,
1,0.009,0.0,2021-06-21 23:25:48.456285,0.0,,
1,0.008,0.0,2021-06-21 23:25:48.520487,0.0,,
1,0.004,0.0,2021-06-21 23:25:48.571937,0.0,,
1,0.005,0.0,2021-06-21 23:25:48.634973,0.0,,
1,0.007,0.0,2021-06-21 23:25:48.710714,0.0,,
1,0.004,0.0,2021-06-21 23:25:48.750939,0.0,,
1,0.007,0.0,2021-06-21 23:25:48.803412,0.0,,
1,0.002,0.0,2021-06-21 23:25:48.869799,0.0,,
1,0.0,0.0,2021-06-21 23:25:48.933094,0.0,,
1,0.005,0.0,2021-06-21 23:25:48.993484,0.0,,
1,0.004,0.0,2021-06-21 23:25:49.054145,0.0,,
1,0.0,0.0,2021-06-21 23:25:49.117063,0.0,,
1,0.0,0.0,2021-06-21 23:25:49.169576,0.0,,
1,0.001,0.0,2021-06-21 23:25:49.233127,0.0,,
1,0.008,0.0,2021-06-21 23:25:49.286413,0.0,,
1,0.005,0.0,2021-06-21 23:25:49.362571,0.0,,
1,0.0,0.0,2021-06-21 23:25:49.404247,0.0,,
1,-0.002,0.0,2021-06-21 23:25:49.466277,0.0,,
1,0.003,0.0,2021-06-21 23:25:49.518824,0.0,,
1,-6.994,0.0,2021-06-21 23:25:49.672697,0.0,,
1,0.002,0.0,2021-06-21 23:25:49.725471,0.0,,
1,0.007,0.0,2021-06-21 23:25:49.788345,0.0,,
1,0.001,0.0,2021-06-21 23:25:49.843150,0.0,,
1,0.005,0.0,2021-06-21 23:25:49.918872,0.0,,
1,-0.001,0.0,2021-06-21 23:25:49.980300,0.0,,
1,-0.002,0.0,2021-06-21 23:25:50.032653,0.0,,
1,-0.001,0.0,2021-06-21 23:25:50.094158,0.0,,
1,0.001,0.0,2021-06-21 23:25:50.145940,0.0,,
1,-0.001,0.0,2021-06-21 23:25:50.224705,0.0,,
1,0.001,0.0,2021-06-21 23:25:50.262402,0.0,,
1,0.003,0.0,2021-06-21 23:25:50.385457,0.0,,
1,0.001,0.0,2021-06-21 23:25:50.441483,0.0,,
1,0.004,0.0,2021-06-21 23:25:50.504982,0.0,,
1,0.0,0.0,2021-06-21 23:25:50.545256,0.0,,
1,0.001,0.0,2021-06-21 23:25:50.607795,0.0,,
1,0.003,0.0,2021-06-21 23:25:50.660494,0.0,,
1,0.001,0.0,2021-06-21 23:25:50.723410,0.0,,
1,-0.002,0.0,2021-06-21 23:25:50.766093,0.0,,
1,-0.001,0.0,2021-06-21 23:25:50.818206,0.0,,
1,0.001,0.0,2021-06-21 23:25:50.873556,0.0,,
1,0.005,0.0,2021-06-21 23:25:50.926634,0.0,,
1,0.004,0.0,2021-06-21 23:25:51.009465,0.0,,
1,0.0,0.0,2021-06-21 23:25:51.064078,0.0,,
1,0.001,0.0,2021-06-21 23:25:51.109713,0.0,,
1,0.002,0.0,2021-06-21 23:25:51.161473,0.0,,
1,-0.001,0.0,2021-06-21 23:25:51.223981,0.0,,
1,0.0,0.0,2021-06-21 23:25:51.279001,0.0,,
1,0.0,0.0,2021-06-21 23:25:51.342608,0.0,,
1,0.0,0.0,2021-06-21 23:25:51.397665,0.0,,
1,0.001,0.0,2021-06-21 23:25:51.460697,0.0,,
1,0.0,0.0,2021-06-21 23:25:51.517247,0.0,,
1,0.001,0.0,2021-06-21 23:25:51.789059,0.0,,
1,0.003,0.0,2021-06-21 23:25:51.862024,0.0,,
1,0.006,-0.0034375,2021-06-21 23:25:51.881338,0.0,,
1,-0.116,-0.016953125,2021-06-21 23:25:51.933851,0.0,,
1,-0.113,-0.020234375,2021-06-21 23:25:51.952177,0.0,,
1,-0.109,-0.03296875,2021-06-21 23:25:52.111015,0.0,,
1,-0.111,-0.037890625,2021-06-21 23:25:52.171998,0.0,,
1,-0.117,-0.041953125,2021-06-21 23:25:52.223602,0.0,,
1,-0.122,-0.046875,2021-06-21 23:25:52.286168,0.0,,
1,-0.121,-0.050859375,2021-06-21 23:25:52.338882,0.0,,
1,-0.122,-0.0565625,2021-06-21 23:25:52.412361,0.0,,
1,-0.123,-0.05984375,2021-06-21 23:25:52.453869,0.0,,
1,-0.124,-0.0646875,2021-06-21 23:25:52.516300,0.0,,
1,-0.123,-0.07046875,2021-06-21 23:25:52.589146,0.0,,
1,-0.128,-0.0746875,2021-06-21 23:25:52.643644,0.0,,
1,-0.127,-0.079609375,2021-06-21 23:25:52.704711,0.0,,
1,-0.133,-0.08359375,2021-06-21 23:25:52.757807,0.0,,
1,-0.131,-0.087734375,2021-06-21 23:25:52.809688,0.0,,
1,-0.13,-0.0925,2021-06-21 23:25:52.872855,0.0,,
1,-0.135,-0.097578125,2021-06-21 23:25:52.935143,0.0,,
1,-0.135,-0.1015625,2021-06-21 23:25:52.987608,0.0,,
1,-0.129,-0.105546875,2021-06-21 23:25:53.039886,0.0,,
1,-0.133,-0.11046875,2021-06-21 23:25:53.102959,0.0,,
1,-0.13,-0.116171875,2021-06-21 23:25:53.175256,0.0,,
1,-0.126,-0.12046875,2021-06-21 23:25:53.230233,0.0,,
1,-0.131,-0.125234375,2021-06-21 23:25:53.292160,0.0,,
1,-0.132,-0.129453125,2021-06-21 23:25:53.343885,0.0,,
1,-0.133,-0.13359375,2021-06-21 23:25:53.396884,0.0,,
1,-0.132,-0.13765625,2021-06-21 23:25:53.449342,0.0,,
1,-0.136,-0.1440625,2021-06-21 23:25:53.531465,0.0,,
1,-0.133,-0.14828125,2021-06-21 23:25:53.583825,0.0,,
1,-0.135,-0.153828125,2021-06-21 23:25:53.657286,0.0,,
1,-0.136,-0.159609375,2021-06-21 23:25:53.729637,0.0,,
1,-0.137,-0.165234375,2021-06-21 23:25:53.801885,0.0,,
1,-0.135,-0.17015625,2021-06-21 23:25:53.864109,0.0,,
1,-0.131,-0.173359375,2021-06-21 23:25:53.906461,0.0,,
1,-0.133,-0.17828125,2021-06-21 23:25:53.968266,0.0,,
1,-0.133,-0.18234375,2021-06-21 23:25:54.022550,0.0,,
1,-0.134,-0.187265625,2021-06-21 23:25:54.084645,0.0,,
1,-0.137,-0.190703125,2021-06-21 23:25:54.127782,0.0,,
1,-0.137,-0.195625,2021-06-21 23:25:54.190165,0.0,,
1,-0.138,-0.19953125,2021-06-21 23:25:54.243096,0.0,,
1,-0.144,-0.2,2021-06-21 23:25:54.313561,0.0,,
1,-0.144,-0.2,2021-06-21 23:25:54.375158,0.0,,
1,-0.14,-0.2,2021-06-21 23:25:54.426763,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:54.488423,0.0,,
1,-0.133,-0.2,2021-06-21 23:25:54.550141,0.0,,
1,-0.133,-0.2,2021-06-21 23:25:54.601766,0.0,,
1,-0.131,-0.2,2021-06-21 23:25:54.663579,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:54.735465,0.0,,
1,-0.133,-0.2,2021-06-21 23:25:54.797194,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:54.848812,0.0,,
1,-0.131,-0.2,2021-06-21 23:25:54.910558,0.0,,
1,-0.134,-0.2,2021-06-21 23:25:54.972250,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:55.023970,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:55.085778,0.0,,
1,-0.133,-0.2,2021-06-21 23:25:55.148146,0.0,,
1,-0.131,-0.2,2021-06-21 23:25:55.201009,0.0,,
1,-0.133,-0.2,2021-06-21 23:25:55.263701,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:55.315842,0.0,,
1,-0.136,-0.2,2021-06-21 23:25:55.379303,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:55.432152,0.0,,
1,-0.137,-0.2,2021-06-21 23:25:55.505817,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:55.568637,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:55.621937,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:55.684919,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:55.737628,0.0,,
1,-0.128,-0.2,2021-06-21 23:25:55.800514,0.0,,
1,-0.127,-0.2,2021-06-21 23:25:55.843611,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:55.907039,0.0,,
1,-0.131,-0.2,2021-06-21 23:25:55.960077,0.0,,
1,-0.128,-0.2,2021-06-21 23:25:56.023678,0.0,,
1,-0.128,-0.2,2021-06-21 23:25:56.076477,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:56.139313,0.0,,
1,-0.128,-0.2,2021-06-21 23:25:56.195000,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:56.244898,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:56.297030,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:56.360274,0.0,,
1,-0.127,-0.2,2021-06-21 23:25:56.413279,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:56.476534,0.0,,
1,-0.127,-0.2,2021-06-21 23:25:56.529372,0.0,,
1,-0.131,-0.2,2021-06-21 23:25:56.592594,0.0,,
1,-0.127,-0.2,2021-06-21 23:25:56.655594,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:56.708580,0.0,,
1,-0.125,-0.2,2021-06-21 23:25:56.818803,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:56.871069,0.0,,
1,-0.124,-0.2,2021-06-21 23:25:56.933159,0.0,,
1,-0.126,-0.2,2021-06-21 23:25:56.986221,0.0,,
1,-0.127,-0.2,2021-06-21 23:25:57.048451,0.0,,
1,-0.128,-0.2,2021-06-21 23:25:57.101536,0.0,,
1,-0.124,-0.2,2021-06-21 23:25:57.163417,0.0,,
1,-0.127,-0.2,2021-06-21 23:25:57.226723,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:57.279297,0.0,,
1,-0.127,-0.2,2021-06-21 23:25:57.341632,0.0,,
1,-0.128,-0.2,2021-06-21 23:25:57.393302,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:57.455250,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:57.517412,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:57.570538,0.0,,
1,-0.128,-0.2,2021-06-21 23:25:57.633284,0.0,,
1,-0.13,-0.2,2021-06-21 23:25:57.686460,0.0,,
1,-0.129,-0.2,2021-06-21 23:25:57.749260,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:57.791272,0.0,,
1,-0.132,-0.2,2021-06-21 23:25:57.855138,0.0,,
1,-0.131,-0.2,2021-06-21 23:25:58.042462,0.0,,
1,-0.122,-0.2,2021-06-21 23:25:58.112272,0.0,,
1,-0.123,-0.2,2021-06-21 23:25:58.193217,0.0,,
1,-0.132,-0.204375,2021-06-21 23:25:58.209492,0.0,,
1,-0.13,-0.20859375,2021-06-21 23:25:58.210524,0.0,,
1,-0.13,-0.21328125,2021-06-21 23:25:58.210837,0.0,,
1,-0.136,-0.2184375,2021-06-21 23:25:58.266214,0.0,,
1,-0.136,-0.222578125,2021-06-21 23:25:58.318675,0.0,,
1,-0.138,-0.2275,2021-06-21 23:25:58.379890,0.0,,
1,-0.137,-0.232421875,2021-06-21 23:25:58.442477,0.0,,
1,-0.145,-0.23640625,2021-06-21 23:25:58.496552,0.0,,
1,-0.146,-0.241328125,2021-06-21 23:25:58.557564,0.0,,
1,-0.147,-0.245390625,2021-06-21 23:25:58.610191,0.0,,
1,-0.142,-0.2503125,2021-06-21 23:25:58.673724,0.0,,
1,-0.147,-0.25765625,2021-06-21 23:25:58.766897,0.0,,
1,-0.153,-0.2609375,2021-06-21 23:25:58.809602,0.0,,
1,-0.155,-0.265859375,2021-06-21 23:25:58.873499,0.0,,
1,-0.156,-0.27,2021-06-21 23:25:58.925484,0.0,,
1,-0.15,-0.27578125,2021-06-21 23:25:58.998649,0.0,,
1,-0.145,-0.280625,2021-06-21 23:25:59.059721,0.0,,
1,-0.151,-0.284765625,2021-06-21 23:25:59.112210,0.0,,
1,-0.15,-0.290390625,2021-06-21 23:25:59.185675,0.0,,
1,-0.146,-0.293828125,2021-06-21 23:25:59.229384,0.0,,
1,-0.155,-0.298671875,2021-06-21 23:25:59.290126,0.0,,
1,-0.158,-0.303359375,2021-06-21 23:25:59.353525,0.0,,
1,-0.156,-0.307578125,2021-06-21 23:25:59.404548,0.0,,
1,-0.154,-0.31328125,2021-06-21 23:25:59.477035,0.0,,
1,-0.15,-0.31796875,2021-06-21 23:25:59.540741,0.0,,
1,-0.149,-0.322109375,2021-06-21 23:25:59.593084,0.0,,
