data_set,load_kg,position_mm,timestamp,mass_g,pressure_kpa,density
1,0.026,0.0,2021-06-22 09:52:09.558813,0.0,,
1,-0.011,0.0,2021-06-22 09:52:09.609721,0.0,,
1,-0.011,0.0,2021-06-22 09:52:09.671559,0.0,,
1,-0.039,0.0,2021-06-22 09:52:09.724752,0.0,,
1,-0.031,0.0,2021-06-22 09:52:09.787607,0.0,,
1,-0.016,0.0,2021-06-22 09:52:09.840235,0.0,,
1,-0.007,0.0,2021-06-22 09:52:09.908552,0.0,,
1,0.021,0.0,2021-06-22 09:52:09.958525,0.0,,
1,0.028,0.0,2021-06-22 09:52:10.019508,0.0,,
1,0.034,0.0,2021-06-22 09:52:10.072312,0.0,,
1,-0.015,0.0,2021-06-22 09:52:10.135415,0.0,,
1,0.037,0.0,2021-06-22 09:52:10.187809,0.0,,
1,-0.014,0.0,2021-06-22 09:52:10.254509,0.0,,
1,-0.039,0.0,2021-06-22 09:52:10.307878,0.0,,
1,-0.043,0.0,2021-06-22 09:52:10.370223,0.0,,
1,-0.078,0.0,2021-06-22 09:52:10.431773,0.0,,
1,-0.043,0.0,2021-06-22 09:52:10.479784,0.0,,
1,-0.08,0.0,2021-06-22 09:52:10.554392,0.0,,
1,-0.128,0.0,2021-06-22 09:52:10.615329,0.0,,
1,-0.045,0.0,2021-06-22 09:52:10.673465,0.0,,
1,-0.082,0.0,2021-06-22 09:52:10.726768,0.0,,
1,-0.064,0.0,2021-06-22 09:52:10.789447,0.0,,
1,-0.11,0.0,2021-06-22 09:52:10.844830,0.0,,
1,-0.126,0.0,2021-06-22 09:52:10.899959,0.0,,
1,-0.133,0.0,2021-06-22 09:52:11.009775,0.0,,
1,-0.088,0.0,2021-06-22 09:52:11.028710,0.0,,
1,-0.14,0.0,2021-06-22 09:52:11.082942,0.0,,
1,-0.059,0.0,2021-06-22 09:52:11.148379,0.0,,
1,-0.031,0.0,2021-06-22 09:52:11.199985,0.0,,
1,0.003,0.0,2021-06-22 09:52:11.262202,0.0,,
1,-0.006,0.0,2021-06-22 09:52:11.325348,0.0,,
1,-0.005,0.0,2021-06-22 09:52:11.380151,0.0,,
1,-0.039,0.0,2021-06-22 09:52:11.441015,0.0,,
