data_set,load_kg,position_mm,timestamp,mass_g,pressure_kpa,density
1,1113234.0,-16.536875,2021-05-17 01:27:49.502089,0.0,,
1,1113262.0,-16.536875,2021-05-17 01:27:49.561291,0.0,,
1,1113407.0,-16.536875,2021-05-17 01:27:49.614228,0.0,,
1,1113272.0,-16.536875,2021-05-17 01:27:49.677213,0.0,,
1,1113306.0,-16.536875,2021-05-17 01:27:49.729855,0.0,,
1,1113215.0,-16.536875,2021-05-17 01:27:49.792641,0.0,,
1,1113209.0,-16.536875,2021-05-17 01:27:49.845376,0.0,,
1,1113263.0,-16.536875,2021-05-17 01:27:49.908272,0.0,,
1,1113281.0,-16.536875,2021-05-17 01:27:49.961305,0.0,,
1,1113340.0,-16.536875,2021-05-17 01:27:50.024084,0.0,,
1,1113393.0,-16.536875,2021-05-17 01:27:50.086291,0.0,,
1,1113438.0,-16.536875,2021-05-17 01:27:50.139054,0.0,,
1,1113503.0,-16.536875,2021-05-17 01:27:50.201581,0.0,,
1,1113258.0,-16.536875,2021-05-17 01:27:50.254168,0.0,,
1,1113497.0,-16.536875,2021-05-17 01:27:50.316945,0.0,,
1,1113122.0,-16.536875,2021-05-17 01:27:50.379790,0.0,,
1,1113274.0,-16.536875,2021-05-17 01:27:50.432302,0.0,,
1,1113198.0,-16.536875,2021-05-17 01:27:50.495177,0.0,,
1,1113336.0,-16.536875,2021-05-17 01:27:50.547836,0.0,,
1,1113322.0,-16.536875,2021-05-17 01:27:50.610951,0.0,,
1,1113183.0,-16.536875,2021-05-17 01:27:50.663946,0.0,,
1,1113263.0,-16.536875,2021-05-17 01:27:50.727012,0.0,,
1,1113226.0,-16.536875,2021-05-17 01:27:50.779558,0.0,,
1,1113257.0,-16.536875,2021-05-17 01:27:50.842162,0.0,,
1,1113372.0,-16.536875,2021-05-17 01:27:50.905090,0.0,,
1,1113355.0,-16.536875,2021-05-17 01:27:50.957943,0.0,,
1,1113324.0,-16.536875,2021-05-17 01:27:51.021422,0.0,,
1,1113416.0,-16.536875,2021-05-17 01:27:51.074275,0.0,,
1,1113398.0,-16.536875,2021-05-17 01:27:51.136935,0.0,,
1,1113287.0,-16.536875,2021-05-17 01:27:51.189506,0.0,,
1,1113522.0,-16.536875,2021-05-17 01:27:51.252361,0.0,,
1,1113508.0,-16.536875,2021-05-17 01:27:51.315558,0.0,,
1,1113491.0,-16.536875,2021-05-17 01:27:51.378459,0.0,,
2,1113198.0,-16.536875,2021-05-17 01:27:57.451098,0.0,,
2,1113038.0,-16.536875,2021-05-17 01:27:57.529126,0.0,,
2,1113161.0,-16.428828125,2021-05-17 01:27:57.590061,0.0,,
2,1122944.0,-16.2725,2021-05-17 01:27:57.590445,0.0,,
2,1122804.0,-16.081640625,2021-05-17 01:27:57.590773,0.0,,
2,1122859.0,-15.87171875,2021-05-17 01:27:57.646455,0.0,,
2,1123007.0,-15.682109375,2021-05-17 01:27:57.708378,0.0,,
2,1124034.0,-15.51984375,2021-05-17 01:27:57.760057,0.0,,
2,1123990.0,-15.325390625,2021-05-17 01:27:57.821941,0.0,,
2,1124166.0,-15.13390625,2021-05-17 01:27:57.883927,0.0,,
2,1124307.0,-14.96953125,2021-05-17 01:27:57.935758,0.0,,
2,1124907.0,-14.776015625,2021-05-17 01:27:57.997669,0.0,,
2,1125316.0,-14.611015625,2021-05-17 01:27:58.051559,0.0,,
2,1125672.0,-14.416875,2021-05-17 01:27:58.113412,0.0,,
2,1126260.0,-14.22140625,2021-05-17 01:27:58.175134,0.0,,
2,1126342.0,-14.061875,2021-05-17 01:27:58.227075,0.0,,
2,1126766.0,-13.86109375,2021-05-17 01:27:58.289574,0.0,,
2,1126949.0,-13.6678125,2021-05-17 01:27:58.351358,0.0,,
2,1127229.0,-13.508125,2021-05-17 01:27:58.403179,0.0,,
2,1126422.0,-13.3159375,2021-05-17 01:27:58.464983,0.0,,
2,1126789.0,-13.121484375,2021-05-17 01:27:58.526884,0.0,,
2,1125980.0,-12.96171875,2021-05-17 01:27:58.578565,0.0,,
2,1124854.0,-12.764453125,2021-05-17 01:27:58.640441,0.0,,
2,1124578.0,-12.57625,2021-05-17 01:27:58.702487,0.0,,
2,1124397.0,-12.414453125,2021-05-17 01:27:58.754257,0.0,,
2,1124579.0,-12.21796875,2021-05-17 01:27:58.816293,0.0,,
2,1123846.0,-12.02390625,2021-05-17 01:27:58.878018,0.0,,
2,1123391.0,-11.86484375,2021-05-17 01:27:58.929633,0.0,,
2,1123533.0,-11.665078125,2021-05-17 01:27:58.992102,0.0,,
2,1123480.0,-11.507421875,2021-05-17 01:27:59.043528,0.0,,
2,1123996.0,-11.315625,2021-05-17 01:27:59.105445,0.0,,
2,1124657.0,-11.123359375,2021-05-17 01:27:59.167751,0.0,,
2,1124353.0,-10.958046875,2021-05-17 01:27:59.219527,0.0,,
2,1124379.0,-10.7678125,2021-05-17 01:27:59.281505,0.0,,
2,1124051.0,-10.572265625,2021-05-17 01:27:59.343971,0.0,,
2,1123608.0,-10.40578125,2021-05-17 01:27:59.395989,0.0,,
2,1122227.0,-10.248203125,2021-05-17 01:27:59.447982,0.0,,
2,1122469.0,-10.07984375,2021-05-17 01:27:59.500081,0.0,,
2,1122203.0,-9.882265625,2021-05-17 01:27:59.562492,0.0,,
2,1122344.0,-9.69609375,2021-05-17 01:27:59.624505,0.0,,
2,1123233.0,-9.531171875,2021-05-17 01:27:59.676231,0.0,,
2,1121880.0,-9.34015625,2021-05-17 01:27:59.738364,0.0,,
2,1121462.0,-9.114375,2021-05-17 01:27:59.810597,0.0,,
2,1120710.0,-8.94859375,2021-05-17 01:27:59.862706,0.0,,
2,1120246.0,-8.749921875,2021-05-17 01:27:59.925159,0.0,,
2,1120120.0,-8.5628125,2021-05-17 01:27:59.987110,0.0,,
2,1120049.0,-8.42859375,2021-05-17 01:28:00.029218,0.0,,
2,1119411.0,-8.236640625,2021-05-17 01:28:00.091040,0.0,,
2,1119562.0,-8.074765625,2021-05-17 01:28:00.143190,0.0,,
2,1119592.0,-7.8734375,2021-05-17 01:28:00.205573,0.0,,
2,1120292.0,-7.683125,2021-05-17 01:28:00.267289,0.0,,
2,1120150.0,-7.518125,2021-05-17 01:28:00.319269,0.0,,
2,1120313.0,-7.32984375,2021-05-17 01:28:00.381750,0.0,,
2,1120315.0,-7.192265625,2021-05-17 01:28:00.423281,0.0,,
2,1120224.0,-6.9990625,2021-05-17 01:28:00.485943,0.0,,
2,1120253.0,-6.81078125,2021-05-17 01:28:00.547608,0.0,,
2,1119995.0,-6.643046875,2021-05-17 01:28:00.599233,0.0,,
2,1119300.0,-6.455390625,2021-05-17 01:28:00.661267,0.0,,
2,1119090.0,-6.25984375,2021-05-17 01:28:00.723861,0.0,,
2,1118567.0,-6.097265625,2021-05-17 01:28:00.775498,0.0,,
2,1118444.0,-5.896875,2021-05-17 01:28:00.838027,0.0,,
2,1118598.0,-5.70390625,2021-05-17 01:28:00.899964,0.0,,
2,1118493.0,-5.590390625,2021-05-17 01:28:00.956244,0.0,,
2,1117718.0,-5.564453125,2021-05-17 01:28:01.013195,0.0,,
2,1117632.0,-5.564453125,2021-05-17 01:28:01.074799,0.0,,
2,1117804.0,-5.564453125,2021-05-17 01:28:01.127948,0.0,,
2,1117701.0,-5.564453125,2021-05-17 01:28:01.188696,0.0,,
2,1117809.0,-5.564453125,2021-05-17 01:28:01.250403,0.0,,
2,1117886.0,-5.564453125,2021-05-17 01:28:01.301156,0.0,,
2,1117822.0,-5.564453125,2021-05-17 01:28:01.372952,0.0,,
2,1117775.0,-5.564453125,2021-05-17 01:28:01.434615,0.0,,
2,1117759.0,-5.564453125,2021-05-17 01:28:01.790049,0.0,,
2,1117897.0,-5.564453125,2021-05-17 01:28:01.834819,0.0,,
2,1117957.0,-5.564453125,2021-05-17 01:28:01.847732,0.0,,
2,1117761.0,-5.564453125,2021-05-17 01:28:01.874788,0.0,,
2,1117916.0,-5.564453125,2021-05-17 01:28:01.916439,0.0,,
2,1114477.0,-5.8296875,2021-05-17 01:28:01.936093,0.0,,
2,1114045.0,-5.993515625,2021-05-17 01:28:01.936862,0.0,,
2,1113778.0,-6.1815625,2021-05-17 01:28:01.938131,0.0,,
2,1113095.0,-6.318515625,2021-05-17 01:28:01.967659,0.0,,
2,1111956.0,-6.512890625,2021-05-17 01:28:02.029347,0.0,,
2,1110724.0,-6.70296875,2021-05-17 01:28:02.091242,0.0,,
2,1111458.0,-6.864453125,2021-05-17 01:28:02.142936,0.0,,
2,1111636.0,-7.0925,2021-05-17 01:28:02.214832,0.0,,
2,1112461.0,-7.282578125,2021-05-17 01:28:02.276473,0.0,,
2,1111793.0,-7.47734375,2021-05-17 01:28:02.338133,0.0,,
2,1112992.0,-7.634609375,2021-05-17 01:28:02.389803,0.0,,
2,1112526.0,-7.825390625,2021-05-17 01:28:02.451882,0.0,,
2,1112851.0,-8.022578125,2021-05-17 01:28:02.513585,0.0,,
2,1113336.0,-8.1859375,2021-05-17 01:28:02.565108,0.0,,
2,1112727.0,-8.3771875,2021-05-17 01:28:02.627886,0.0,,
2,1111445.0,-8.540859375,2021-05-17 01:28:02.680534,0.0,,
2,1112745.0,-8.564453125,2021-05-17 01:28:02.743925,0.0,,
