data_set,load_kg,position_mm,timestamp,mass_g,pressure_kpa,density
1,0.171,0.0,2022-01-26 20:11:24.706952,0.0,,
1,0.169,0.0,2022-01-26 20:11:24.769637,0.0,,
1,0.172,0.0,2022-01-26 20:11:24.832629,0.0,,
1,0.168,0.0,2022-01-26 20:11:24.895518,0.0,,
1,0.171,0.0,2022-01-26 20:11:24.963244,0.0,,
1,0.169,0.0,2022-01-26 20:11:24.993555,0.0,,
1,0.168,0.0,2022-01-26 20:11:25.054478,0.0,,
1,0.171,0.0,2022-01-26 20:11:25.116825,0.0,,
1,0.168,0.0,2022-01-26 20:11:25.169330,0.0,,
1,0.17,0.0,2022-01-26 20:11:25.232161,0.0,,
1,0.167,0.0,2022-01-26 20:11:25.284671,0.0,,
1,0.167,0.0,2022-01-26 20:11:25.360302,0.0,,
1,0.166,0.0,2022-01-26 20:11:25.433628,0.0,,
1,0.17,0.0,2022-01-26 20:11:25.485906,0.0,,
1,0.163,0.0,2022-01-26 20:11:25.546342,0.0,,
1,0.165,0.0,2022-01-26 20:11:25.599281,0.0,,
1,0.163,0.0,2022-01-26 20:11:25.714776,0.0,,
1,0.166,0.0,2022-01-26 20:11:25.768402,0.0,,
1,0.168,0.0,2022-01-26 20:11:25.831348,0.0,,
1,0.166,0.0,2022-01-26 20:11:25.896282,0.0,,
1,0.167,0.0,2022-01-26 20:11:25.946609,0.0,,
1,0.167,0.0,2022-01-26 20:11:26.008890,0.0,,
1,0.17,0.0,2022-01-26 20:11:26.061963,0.0,,
1,0.168,0.0,2022-01-26 20:11:26.134830,0.0,,
1,0.167,0.0,2022-01-26 20:11:26.187664,0.0,,
1,0.166,0.0,2022-01-26 20:11:26.253966,0.0,,
1,0.166,0.0,2022-01-26 20:11:26.305542,0.0,,
1,0.17,0.0,2022-01-26 20:11:26.365941,0.0,,
1,0.168,0.0,2022-01-26 20:11:26.418542,0.0,,
1,0.169,0.0,2022-01-26 20:11:26.481375,0.0,,
1,0.167,0.0,2022-01-26 20:11:26.546222,0.0,,
1,0.165,0.0,2022-01-26 20:11:26.612650,0.0,,
1,0.163,0.0,2022-01-26 20:11:26.664789,0.0,,
1,0.164,0.0,2022-01-26 20:11:26.727085,0.0,,
1,0.166,0.0,2022-01-26 20:11:26.777312,0.0,,
1,0.167,0.0,2022-01-26 20:11:26.840148,0.0,,
1,0.169,0.0,2022-01-26 20:11:26.893314,0.0,,
1,0.168,0.0,2022-01-26 20:11:26.955871,0.0,,
1,0.166,0.0,2022-01-26 20:11:27.021698,0.0,,
1,0.167,0.0,2022-01-26 20:11:27.073844,0.0,,
1,0.167,0.0,2022-01-26 20:11:27.134642,0.0,,
1,0.165,0.0,2022-01-26 20:11:27.186791,0.0,,
1,0.168,0.0,2022-01-26 20:11:27.250641,0.0,,
1,0.169,0.0,2022-01-26 20:11:27.302094,0.0,,
1,0.167,0.0,2022-01-26 20:11:27.354422,0.0,,
1,0.167,0.0,2022-01-26 20:11:27.406805,0.0,,
1,0.166,0.0,2022-01-26 20:11:27.469104,0.0,,
